발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,cluster_4,c
1595295232896,"290 km SE of Hotan, China",reviewed,0,271,earthquake,4.2, China,82.5463,35.5573,10.0,2020-07-21 01:33:52.896000+00:00,0,0,red
1627229390500,Kermadec Islands region,reviewed,0,482,earthquake,5.6,Kermadec Islands region,-176.7447,-29.825,10.0,2021-07-25 16:09:50.500000+00:00,2,2,green
1588418368830,"5 km SSE of Tallaboa, Puerto Rico",reviewed,0,470,earthquake,4.6, Puerto Rico,-66.6981,17.9508,7.0,2020-05-02 11:19:28.830000+00:00,2,2,green
1611208343610,"80 km NW of San Antonio, Puerto Rico",reviewed,0,159,earthquake,3.21, Puerto Rico,-67.6551,18.9865,23.0,2021-01-21 05:52:23.610000+00:00,1,1,blue
1610602015589,"128 km SSW of Lakatoro, Vanuatu",reviewed,0,284,earthquake,4.3, Vanuatu,167.162,-17.2374,10.0,2021-01-14 05:26:55.589000+00:00,0,0,red
1625539081000,"14km ENE of Ridgecrest, CA",reviewed,0,208,earthquake,3.53,California,-117.5335,35.6815,6.1,2021-07-06 02:38:01+00:00,1,1,blue
1628811513425,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-27.3131,-60.3181,35.0,2021-08-12 23:38:33.425000+00:00,0,3,pink
1646212091670,"4 km S of Joseph, Utah",reviewed,0,190,earthquake,3.44, Utah,-112.2125,38.5848333,-2.24,2022-03-02 09:08:11.670000+00:00,1,1,blue
1643780549640,"10 km S of Central Aguirre, Puerto Rico",reviewed,0,185,earthquake,3.46, Puerto Rico,-66.235,17.8608,9.0,2022-02-02 05:42:29.640000+00:00,1,1,blue
1675657883899,"2 km NE of Uzunkavak, Turkey",reviewed,0,298,earthquake,4.4, Turkey,36.4413,36.3649,10.0,2023-02-06 04:31:23.899000+00:00,0,0,red
1671241973560,"24 km SW of Esperanza, Puerto Rico",reviewed,0,154,earthquake,3.16, Puerto Rico,-65.6256666666667,17.9286666666667,12.01,2022-12-17 01:52:53.560000+00:00,1,1,blue
1620205109195,"54 km ENE of San Vicente, Mexico",reviewed,0,168,earthquake,3.3, Mexico,-115.6963,31.4708,13.19,2021-05-05 08:58:29.195000+00:00,1,1,blue
1665774425080,"8 km S of P?hala, Hawaii",reviewed,0,326,earthquake,4.6, Hawaii,-155.482666666667,19.1285,11.37,2022-10-14 19:07:05.080000+00:00,0,0,red
1652500793799,"68 km W of Maltahöhe, Namibia",reviewed,0,298,earthquake,4.4, Namibia,16.3144,-24.7397,10.0,2022-05-14 03:59:53.799000+00:00,0,0,red
1656182206470,"295 km NE of Gisborne, New Zealand",reviewed,0,340,earthquake,4.7, New Zealand,-179.261,-37.1014,10.0,2022-06-25 18:36:46.470000+00:00,0,0,red
1644465418003,South Sandwich Islands region,reviewed,0,284,earthquake,4.3,South Sandwich Islands region,-26.2439,-59.788,68.49,2022-02-10 03:56:58.003000+00:00,0,3,pink
1613303870380,"6km ESE of Wilkerson, CA",reviewed,0,229,earthquake,3.69,California,-118.3201667,37.2631667,12.19,2021-02-14 11:57:50.380000+00:00,1,1,blue
1649990811194,east of Severnaya Zemlya,reviewed,0,271,earthquake,4.2,east of Severnaya Zemlya,120.1332,81.4876,10.0,2022-04-15 02:46:51.194000+00:00,0,0,red
1637387489357,off the coast of Oregon,reviewed,1,328,earthquake,4.6,off the coast of Oregon,-130.0811,44.5766,10.0,2021-11-20 05:51:29.357000+00:00,0,0,red
1623683834324,"191 km SE of Ust’-Kamchatsk Staryy, Russia",reviewed,0,298,earthquake,4.4, Russia,164.7029,55.0566,10.0,2021-06-14 15:17:14.324000+00:00,0,0,red
1686949418461,"259 km SSW of ‘Ohonua, Tonga",reviewed,0,259,earthquake,4.1, Tonga,-175.8052,-23.5502,10.0,2023-06-16 21:03:38.461000+00:00,0,0,red
1624015598035,"24 km S of Mina, Nevada",reviewed,0,168,earthquake,3.3, Nevada,-118.0726,38.1677,7.5,2021-06-18 11:26:38.035000+00:00,1,1,blue
1589708541260,"29 km SSE of Mina, Nevada",reviewed,0,178,earthquake,3.4, Nevada,-117.9965,38.1363,8.8,2020-05-17 09:42:21.260000+00:00,1,1,blue
1601853541962,"104 km SE of King Cove, Alaska",reviewed,0,298,earthquake,4.4, Alaska,-161.3559,54.3064,5.62,2020-10-04 23:19:01.962000+00:00,0,0,red
1628223527363,"70 km WNW of Copiapó, Chile",reviewed,0,284,earthquake,4.3, Chile,-70.9991,-27.1418,10.0,2021-08-06 04:18:47.363000+00:00,0,0,red
1612569320113,"23 km W of Végueta, Peru",reviewed,0,347,earthquake,4.7, Peru,-77.8607,-11.0115,60.12,2021-02-05 23:55:20.113000+00:00,0,3,pink
1593575479093,"88 km SSW of Nikolski, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-169.3969,52.2134,10.0,2020-07-01 03:51:19.093000+00:00,1,1,blue
1635002631260,"17 km N of P?hala, Hawaii",reviewed,0,159,earthquake,3.19, Hawaii,-155.471,19.3605,8.53,2021-10-23 15:23:51.260000+00:00,1,1,blue
1581146260400,"24 km SSE of Guánica, Puerto Rico",reviewed,0,147,earthquake,3.09, Puerto Rico,-66.8568,17.7563,4.0,2020-02-08 07:17:40.400000+00:00,1,1,blue
1668057673588,Mariana Islands region,reviewed,0,326,earthquake,4.6,Mariana Islands region,147.0779,18.5751,29.426,2022-11-10 05:21:13.588000+00:00,0,3,pink
1662621332583,"113 km ESE of Hihifo, Tonga",reviewed,0,416,earthquake,5.2, Tonga,-172.7835,-16.2585,10.0,2022-09-08 07:15:32.583000+00:00,2,2,green
1629325573864,"141 km WSW of Adak, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-178.4409,51.2865,31.1,2021-08-18 22:26:13.864000+00:00,1,1,blue
1620187098474,Macquarie Island region,reviewed,0,354,earthquake,4.8,Macquarie Island region,158.8123,-54.682,8.95,2021-05-05 03:58:18.474000+00:00,0,0,red
1629163827191,West Chile Rise,reviewed,0,354,earthquake,4.8,West Chile Rise,-81.0968,-44.3808,10.0,2021-08-17 01:30:27.191000+00:00,0,0,red
1630102000829,South Sandwich Islands region,reviewed,0,400,earthquake,5.1,South Sandwich Islands region,-27.2655,-60.0733,42.55,2021-08-27 22:06:40.829000+00:00,2,3,pink
1613952216828,southeast of the Loyalty Islands,reviewed,0,312,earthquake,4.5,southeast of the Loyalty Islands,171.7587,-22.8927,10.0,2021-02-22 00:03:36.828000+00:00,0,0,red
1641496927566,"249 km NE of Laikit, Laikit II (Dimembe), Indonesia",reviewed,0,298,earthquake,4.4, Laikit II (Dimembe),126.3154,3.2964,55.61,2022-01-06 19:22:07.566000+00:00,0,3,pink
1640093753583,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,142.0954,31.4386,10.0,2021-12-21 13:35:53.583000+00:00,0,0,red
1644790147503,"171 km S of Merizo Village, Guam",reviewed,0,246,earthquake,4.0, Guam,144.62,11.7129,10.0,2022-02-13 22:09:07.503000+00:00,0,0,red
1599812050210,"17km N of Olancha, CA",reviewed,0,200,earthquake,3.6,California,-117.9933333,36.4376667,3.7,2020-09-11 08:14:10.210000+00:00,1,1,blue
1676499957731,"12 km ENE of Göksun, Turkey",reviewed,0,271,earthquake,4.2, Turkey,36.6395,38.0487,6.273,2023-02-15 22:25:57.731000+00:00,0,0,red
1602084135683,"7 km NNW of Los Arcos, Philippines",reviewed,0,284,earthquake,4.3, Philippines,125.9612,8.6939,10.0,2020-10-07 15:22:15.683000+00:00,0,0,red
1638966769990,off the coast of Oregon,reviewed,0,199,earthquake,3.6,off the coast of Oregon,-130.0493,43.9682,10.0,2021-12-08 12:32:49.990000+00:00,1,1,blue
1630810462884,"63 km NNW of Yakutat, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-140.1609,60.0735,16.3,2021-09-05 02:54:22.884000+00:00,1,1,blue
1607999409935,"1 km NNE of Eilat, Israel",reviewed,0,254,earthquake,3.9, Israel,34.9527,29.5749,10.0,2020-12-15 02:30:09.935000+00:00,0,0,red
1630187635699,"208 km SE of Chiniak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-149.8729,56.2736,10.0,2021-08-28 21:53:55.699000+00:00,1,1,blue
1620507781804,"54 km S of Whites City, New Mexico",reviewed,0,221,earthquake,3.1, New Mexico,-104.4162263,31.6810704,7.416967772999999,2021-05-08 21:03:01.804000+00:00,1,1,blue
1677411461252,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8, New Zealand,-177.431,-30.2208,34.066,2023-02-26 11:37:41.252000+00:00,0,3,pink
1619136289336,off the coast of Northern California,reviewed,0,158,earthquake,3.2,off the coast of Northern California,-126.5329,40.7522,14.53,2021-04-23 00:04:49.336000+00:00,1,1,blue
1687526873913,northern Mid-Atlantic Ridge,reviewed,0,416,earthquake,5.2,northern Mid-Atlantic Ridge,-28.0466,44.8921,10.0,2023-06-23 13:27:53.913000+00:00,2,2,green
1679627040400,"Island of Hawaii, Hawaii",reviewed,0,241,earthquake,3.9, Hawaii,-155.461,19.4991666666667,3.73,2023-03-24 03:04:00.400000+00:00,0,0,red
1689470656205,"Izu Islands, Japan region",reviewed,0,312,earthquake,4.5, Japan region,142.3321,29.9751,10.0,2023-07-16 01:24:16.205000+00:00,0,0,red
1660725137641,"22 km S of Luganville, Vanuatu",reviewed,0,284,earthquake,4.3, Vanuatu,167.1492,-15.7267,25.581,2022-08-17 08:32:17.641000+00:00,0,0,red
1589844214623,"33 km SE of Mina, Nevada",reviewed,0,178,earthquake,3.4, Nevada,-117.8646,38.1551,5.6,2020-05-18 23:23:34.623000+00:00,1,1,blue
1651215835570,"34 km N of San Antonio, Puerto Rico",reviewed,0,160,earthquake,3.22, Puerto Rico,-67.1355,18.8055,30.7,2022-04-29 07:03:55.570000+00:00,1,1,blue
1643153662056,"56 km NNW of Nuku‘alofa, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-175.3833,-20.6587,10.0,2022-01-25 23:34:22.056000+00:00,2,2,green
1607803443838,"6 km NW of Davila, Philippines",reviewed,0,284,earthquake,4.3, Philippines,120.5332,18.5145,42.78,2020-12-12 20:04:03.838000+00:00,0,3,pink
1588845062750,"92 km NW of San Antonio, Puerto Rico",reviewed,0,152,earthquake,3.14, Puerto Rico,-67.7078,19.0985,6.0,2020-05-07 09:51:02.750000+00:00,1,1,blue
1677957321900,southern Mid-Atlantic Ridge,reviewed,0,385,earthquake,5.0,southern Mid-Atlantic Ridge,-13.4897,-31.0671,10.0,2023-03-04 19:15:21.900000+00:00,2,2,green
1650904287602,"260 km SE of Perryville, Alaska",reviewed,1,449,earthquake,5.4, Alaska,-156.075,54.3627,12.2,2022-04-25 16:31:27.602000+00:00,2,2,green
1670989985455,"44 km SSE of Adak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-176.338,51.5305,43.171,2022-12-14 03:53:05.455000+00:00,1,1,blue
1658750607136,"29 km WNW of Pishin, Pakistan",reviewed,0,271,earthquake,4.2, Pakistan,66.702,30.6529,10.0,2022-07-25 12:03:27.136000+00:00,0,0,red
1633637581195,Macquarie Island region,reviewed,0,518,earthquake,5.8,Macquarie Island region,158.6067,-58.7606,10.0,2021-10-07 20:13:01.195000+00:00,2,2,green
1627290638045,"9 km ESE of Mentasta Lake, Alaska",reviewed,0,262,earthquake,4.1, Alaska,-143.5902,62.8896,17.6,2021-07-26 09:10:38.045000+00:00,0,0,red
1631066450955,"42 km S of Acajutla, El Salvador",reviewed,0,312,earthquake,4.5, El Salvador,-89.8797,13.208,41.87,2021-09-08 02:00:50.955000+00:00,0,3,pink
1619716781768,Kermadec Islands region,reviewed,0,326,earthquake,4.6,Kermadec Islands region,-176.8362,-29.4046,10.0,2021-04-29 17:19:41.768000+00:00,0,0,red
1612963949963,southeast of the Loyalty Islands,reviewed,0,432,earthquake,5.3,southeast of the Loyalty Islands,171.3482,-22.7819,10.0,2021-02-10 13:32:29.963000+00:00,2,2,green
1607018700084,"96 km SSE of Sand Point, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-159.698,54.6062,25.22,2020-12-03 18:05:00.084000+00:00,1,1,blue
1623865495070,"21km NNE of Olancha, CA",reviewed,0,178,earthquake,3.38,California,-117.8888333,36.442,0.5,2021-06-16 17:44:55.070000+00:00,1,1,blue
1666250625571,"Maug Islands region, Northern Mariana Islands",reviewed,0,312,earthquake,4.5, Northern Mariana Islands,145.331,20.5026,9.964,2022-10-20 07:23:45.571000+00:00,0,0,red
1667719762771,"43 km NNE of Kokstad, South Africa",reviewed,0,319,earthquake,4.5, South Africa,29.5392,-30.169,10.0,2022-11-06 07:29:22.771000+00:00,0,0,red
1636008701429,"99 km E of Chignik, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-156.8043,56.1976,54.5,2021-11-04 06:51:41.429000+00:00,1,3,pink
1687664606845,"145 km NNE of Neiafu, Tonga",reviewed,0,340,earthquake,4.7, Tonga,-173.3231,-17.5011,36.179,2023-06-25 03:43:26.845000+00:00,0,3,pink
1623034905067,"65 km NW of Lata, Solomon Islands",reviewed,0,340,earthquake,4.7, Solomon Islands,165.4223,-10.2589,33.81,2021-06-07 03:01:45.067000+00:00,0,3,pink
1685918082520,"94 km N of Culebra, Puerto Rico",reviewed,0,161,earthquake,3.23, Puerto Rico,-65.3295,19.1518333333333,24.63,2023-06-04 22:34:42.520000+00:00,1,1,blue
1605709402834,"Izu Islands, Japan region",reviewed,0,284,earthquake,4.3, Japan region,141.979,32.3151,10.0,2020-11-18 14:23:22.834000+00:00,0,0,red
